CustomerID,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn,TenureBucket,HighRiskCustomer,RevenueSegment
C04036,4,dsl,month-to-month,73.17,290.71,credit card,no,0-12 Months,No,Medium Value
C04037,59,no internet,two year,96.2,6375.6,electronic check,no,49-72 Months,No,High Value
C04038,68,dsl,one year,79.26,5187.93,electronic check,no,49-72 Months,No,Medium Value
C04039,52,no internet,month-to-month,42.01,2391.43,electronic check,yes,49-72 Months,No,Medium Value
C04040,33,dsl,one year,95.76,3611.9,bank transfer,no,25-48 Months,No,High Value
C04041,56,unknown,one year,87.98,4409.65,electronic check,no,49-72 Months,No,High Value
C04042,26,fiber optic,one year,68.22,1869.13,electronic check,no,25-48 Months,No,Medium Value
C04043,28,dsl,two year,62.28,1941.72,electronic check,no,25-48 Months,No,Medium Value
C04044,56,dsl,two year,70.21,3899.32,electronic check,no,49-72 Months,No,Medium Value
C04045,33,unknown,month-to-month,90.04,2701.74,bank transfer,no,25-48 Months,No,High Value
C04046,25,no internet,one year,45.71,1045.21,electronic check,no,25-48 Months,No,Medium Value
C04047,4,dsl,two year,45.23,206.04,mailed check,no,0-12 Months,No,Medium Value
C04048,61,dsl,month-to-month,65.35,4335.1,electronic check,yes,49-72 Months,No,Medium Value
C04049,55,no internet,month-to-month,121.43,6044.91,electronic check,no,49-72 Months,No,High Value
C04050,55,fiber optic,month-to-month,17.87,905.3,electronic check,no,49-72 Months,No,Low Value
C04051,69,dsl,one year,74.56,5482.44,bank transfer,no,49-72 Months,No,Medium Value
C04052,15,no internet,one year,62.65,939.75,bank transfer,no,13-24 Months,No,Medium Value
C04053,29,fiber optic,two year,80.96,2494.56,bank transfer,yes,25-48 Months,No,High Value
C04054,17,fiber optic,month-to-month,27.81,445.4,mailed check,no,13-24 Months,No,Low Value
C04055,21,fiber optic,month-to-month,82.67,1909.96,electronic check,no,13-24 Months,No,High Value
C04056,53,no internet,one year,66.45,3218.15,mailed check,no,49-72 Months,No,Medium Value
C04057,47,fiber optic,one year,52.9,2809.8,unknown,no,25-48 Months,No,Medium Value
C04058,33,fiber optic,two year,66.24,2435.69,electronic check,no,25-48 Months,No,Medium Value
C04059,20,fiber optic,month-to-month,59.86,1140.13,bank transfer,yes,13-24 Months,No,Medium Value
C04060,46,dsl,month-to-month,62.62,2465.59,mailed check,yes,25-48 Months,No,Medium Value
C04061,42,dsl,one year,107.98,4279.85,electronic check,yes,25-48 Months,No,High Value
C04062,38,fiber optic,one year,104.74,3608.7,electronic check,no,25-48 Months,No,High Value
C04063,39,no internet,month-to-month,52.69,2096.12,mailed check,no,25-48 Months,No,Medium Value
C04064,56,fiber optic,month-to-month,81.67,4865.87,mailed check,no,49-72 Months,No,High Value
C04065,10,no internet,month-to-month,70.0,650.53,bank transfer,no,0-12 Months,No,Medium Value
C04066,44,fiber optic,two year,87.55,3377.31,electronic check,no,25-48 Months,No,High Value
C04067,25,fiber optic,one year,76.52,1949.63,credit card,no,25-48 Months,No,Medium Value
C04068,63,fiber optic,one year,73.34,4365.01,bank transfer,no,49-72 Months,No,Medium Value
C04069,31,fiber optic,month-to-month,37.31,1156.6100000000001,electronic check,yes,25-48 Months,No,Low Value
C04070,61,dsl,one year,90.26,5150.62,bank transfer,no,49-72 Months,No,High Value
C04071,61,no internet,month-to-month,94.38,5388.53,bank transfer,yes,49-72 Months,No,High Value
C04072,25,fiber optic,month-to-month,123.57,3005.69,electronic check,yes,25-48 Months,No,High Value
C04073,28,fiber optic,one year,63.58,1597.6,mailed check,yes,25-48 Months,No,Medium Value
C04074,39,fiber optic,month-to-month,47.28,2084.59,bank transfer,yes,25-48 Months,No,Medium Value
C04075,50,fiber optic,month-to-month,81.96,4406.17,electronic check,no,49-72 Months,No,High Value
C04076,63,no internet,month-to-month,90.74,5510.56,credit card,no,49-72 Months,No,High Value
C04077,61,fiber optic,month-to-month,75.01,4425.13,credit card,no,49-72 Months,No,Medium Value
C04078,23,dsl,one year,76.22,1822.74,electronic check,no,13-24 Months,No,Medium Value
C04079,52,unknown,two year,93.91,4606.57,credit card,no,49-72 Months,No,High Value
C04080,69,fiber optic,month-to-month,93.98,6407.8,electronic check,yes,49-72 Months,No,High Value
C04081,34,fiber optic,two year,59.16,1835.09,electronic check,no,25-48 Months,No,Medium Value
C04082,55,fiber optic,month-to-month,15.0,798.46,electronic check,yes,49-72 Months,No,Low Value
C04083,38,dsl,month-to-month,70.21,2663.1,bank transfer,yes,25-48 Months,No,Medium Value
C04084,24,fiber optic,month-to-month,43.5,1067.94,mailed check,yes,13-24 Months,No,Medium Value
C04085,71,fiber optic,one year,56.3,4250.95,electronic check,no,49-72 Months,No,Medium Value
C04086,65,fiber optic,two year,104.54,7152.55,mailed check,no,49-72 Months,No,High Value
C04087,65,fiber optic,two year,98.94,6926.18,electronic check,no,49-72 Months,No,High Value
C04088,17,no internet,month-to-month,18.55,350.23,bank transfer,no,13-24 Months,No,Low Value
C04089,58,fiber optic,one year,77.31,4201.97,electronic check,yes,49-72 Months,No,Medium Value
C04090,40,no internet,one year,102.0,4477.04,credit card,no,25-48 Months,No,High Value
C04091,41,dsl,month-to-month,102.09,3672.33,credit card,yes,25-48 Months,No,High Value
C04092,67,fiber optic,month-to-month,102.95,6438.78,electronic check,no,49-72 Months,No,High Value
C04093,12,dsl,month-to-month,34.92,456.21,bank transfer,yes,0-12 Months,No,Low Value
C04094,50,fiber optic,month-to-month,33.92,1767.38,credit card,no,49-72 Months,No,Low Value
C04095,24,dsl,one year,54.13,1260.8,electronic check,no,13-24 Months,No,Medium Value
C04096,30,dsl,month-to-month,74.66,2170.88,credit card,no,25-48 Months,No,Medium Value
C04097,1,unknown,month-to-month,53.19,49.24,electronic check,no,0-12 Months,No,Medium Value
C04098,1,dsl,one year,65.96,75.01,bank transfer,no,0-12 Months,No,Medium Value
C04099,4,unknown,two year,53.57,202.5,electronic check,no,0-12 Months,No,Medium Value
C04100,31,fiber optic,two year,84.81,2914.65,electronic check,no,25-48 Months,No,High Value
C04101,1,fiber optic,one year,89.87,89.87,credit card,no,0-12 Months,No,High Value
C04102,31,dsl,month-to-month,60.2,1668.07,credit card,no,25-48 Months,No,Medium Value
C04103,64,fiber optic,month-to-month,70.86,4385.82,bank transfer,no,49-72 Months,No,Medium Value
C04104,43,fiber optic,one year,66.61,2674.22,unknown,yes,25-48 Months,No,Medium Value
C04105,53,dsl,two year,112.46,6454.28,credit card,no,49-72 Months,No,High Value
C04106,39,fiber optic,two year,65.79,2716.51,electronic check,no,25-48 Months,No,Medium Value
C04107,34,dsl,one year,20.52,753.76,electronic check,no,25-48 Months,No,Low Value
C04108,21,fiber optic,month-to-month,40.21,793.83,unknown,yes,13-24 Months,No,Medium Value
C04109,24,fiber optic,two year,18.62,386.57,electronic check,no,13-24 Months,No,Low Value
C04110,21,fiber optic,one year,36.87,811.63,electronic check,yes,13-24 Months,No,Low Value
C04111,20,fiber optic,month-to-month,86.35,1670.64,credit card,no,13-24 Months,No,High Value
C04112,72,dsl,one year,97.56,6542.82,electronic check,no,49-72 Months,No,High Value
C04113,68,dsl,one year,67.11,5021.72,bank transfer,no,49-72 Months,No,Medium Value
C04114,61,no internet,one year,64.57,3431.5,credit card,no,49-72 Months,No,Medium Value
C04115,9,fiber optic,one year,66.37,545.72,electronic check,no,0-12 Months,No,Medium Value
C04116,27,dsl,one year,81.42,2393.17,credit card,no,25-48 Months,No,High Value
C04117,63,fiber optic,two year,67.19,3749.17,electronic check,no,49-72 Months,No,Medium Value
C04118,53,no internet,month-to-month,112.15,6374.29,credit card,no,49-72 Months,No,High Value
C04119,7,fiber optic,month-to-month,89.36,717.26,electronic check,yes,0-12 Months,Yes,High Value
C04120,39,dsl,month-to-month,44.11,1720.97,mailed check,yes,25-48 Months,No,Medium Value
C04121,44,fiber optic,two year,15.0,605.39,electronic check,no,25-48 Months,No,Low Value
C04122,58,no internet,month-to-month,77.8,4624.75,electronic check,no,49-72 Months,No,Medium Value
C04123,22,dsl,month-to-month,73.43,1784.38,credit card,no,13-24 Months,No,Medium Value
C04124,1,dsl,two year,78.65,70.12,credit card,yes,0-12 Months,No,Medium Value
C04125,10,dsl,two year,88.45,996.4,electronic check,no,0-12 Months,No,High Value
C04126,60,fiber optic,month-to-month,83.49,5722.84,bank transfer,yes,49-72 Months,No,High Value
C04127,5,fiber optic,month-to-month,54.14,252.36,electronic check,yes,0-12 Months,Yes,Medium Value
C04128,29,fiber optic,month-to-month,68.04,2008.84,mailed check,no,25-48 Months,No,Medium Value
C04129,68,dsl,two year,66.02,4252.68,bank transfer,no,49-72 Months,No,Medium Value
C04130,68,fiber optic,month-to-month,42.11,3224.52,credit card,no,49-72 Months,No,Medium Value
C04131,47,fiber optic,month-to-month,85.04,3560.99,bank transfer,no,25-48 Months,No,High Value
C04132,70,no internet,month-to-month,57.24,4242.98,electronic check,yes,49-72 Months,No,Medium Value
C04133,12,fiber optic,one year,19.06,236.9,electronic check,yes,0-12 Months,No,Low Value
C04134,9,fiber optic,month-to-month,82.12,653.97,electronic check,yes,0-12 Months,Yes,High Value
C04135,56,fiber optic,two year,59.03,3400.38,electronic check,no,49-72 Months,No,Medium Value
C04136,67,dsl,month-to-month,15.0,934.73,electronic check,yes,49-72 Months,No,Low Value
C04137,6,fiber optic,month-to-month,76.82,473.64,electronic check,yes,0-12 Months,Yes,Medium Value
C04138,71,fiber optic,two year,70.38,5235.32,electronic check,no,49-72 Months,No,Medium Value
C04139,38,fiber optic,month-to-month,47.7,2041.55,unknown,no,25-48 Months,No,Medium Value
C04140,50,no internet,one year,70.21,2145.28,bank transfer,no,49-72 Months,No,Medium Value
C04141,16,fiber optic,two year,70.65,1036.02,electronic check,no,13-24 Months,No,Medium Value
C04142,18,dsl,one year,79.1,1299.19,mailed check,no,13-24 Months,No,Medium Value
C04143,47,fiber optic,month-to-month,60.49,2643.64,credit card,no,25-48 Months,No,Medium Value
C04144,7,dsl,one year,70.21,616.04,electronic check,no,0-12 Months,No,Medium Value
C04145,26,fiber optic,one year,61.56,1518.96,bank transfer,yes,25-48 Months,No,Medium Value
C04146,32,fiber optic,two year,70.64,2308.64,bank transfer,no,25-48 Months,No,Medium Value
C04147,4,dsl,month-to-month,82.18,328.72,bank transfer,no,0-12 Months,No,High Value
C04148,69,dsl,one year,81.67,6271.57,mailed check,no,49-72 Months,No,High Value
C04149,24,fiber optic,month-to-month,58.67,1222.5,electronic check,no,13-24 Months,No,Medium Value
C04150,52,fiber optic,two year,49.74,2452.97,bank transfer,no,49-72 Months,No,Medium Value
C04151,30,dsl,month-to-month,68.19,2159.62,electronic check,yes,25-48 Months,No,Medium Value
C04152,38,no internet,month-to-month,70.21,3597.21,electronic check,yes,25-48 Months,No,Medium Value
C04153,4,fiber optic,month-to-month,46.45,173.53,electronic check,no,0-12 Months,Yes,Medium Value
C04154,45,fiber optic,month-to-month,112.01,4407.24,electronic check,no,25-48 Months,No,High Value
C04155,1,no internet,month-to-month,90.73,103.58,bank transfer,yes,0-12 Months,No,High Value
C04156,63,dsl,month-to-month,57.77,3639.51,mailed check,no,49-72 Months,No,Medium Value
C04157,70,dsl,two year,69.66,4489.0,bank transfer,no,49-72 Months,No,Medium Value
C04158,23,fiber optic,one year,41.92,1031.78,electronic check,no,13-24 Months,No,Medium Value
C04159,43,dsl,month-to-month,15.0,706.45,credit card,no,25-48 Months,No,Low Value
C04160,50,fiber optic,month-to-month,71.4,3123.77,bank transfer,no,49-72 Months,No,Medium Value
C04161,24,fiber optic,two year,73.31,1926.69,electronic check,yes,13-24 Months,No,Medium Value
C04162,18,dsl,two year,70.21,641.49,unknown,no,13-24 Months,No,Medium Value
C04163,5,fiber optic,month-to-month,69.12,303.18,electronic check,no,0-12 Months,Yes,Medium Value
C04164,16,fiber optic,month-to-month,76.8,1249.06,unknown,yes,13-24 Months,No,Medium Value
C04165,13,fiber optic,one year,83.5,1225.73,electronic check,no,13-24 Months,No,High Value
C04166,70,dsl,month-to-month,28.14,1840.7,credit card,no,49-72 Months,No,Low Value
C04167,19,fiber optic,one year,45.66,817.77,electronic check,yes,13-24 Months,No,Medium Value
C04168,71,no internet,month-to-month,81.67,5454.53,electronic check,no,49-72 Months,No,High Value
C04169,34,fiber optic,month-to-month,78.43,2740.11,electronic check,no,25-48 Months,No,Medium Value
C04170,19,dsl,month-to-month,69.77,1325.6299999999999,electronic check,yes,13-24 Months,No,Medium Value
C04171,33,dsl,two year,101.01,2966.67,bank transfer,no,25-48 Months,No,High Value
C04172,51,dsl,one year,83.57,4262.07,electronic check,no,49-72 Months,No,High Value
C04173,16,dsl,one year,70.95,1244.42,bank transfer,no,13-24 Months,No,Medium Value
C04174,69,dsl,one year,66.67,5195.05,credit card,no,49-72 Months,No,Medium Value
C04175,4,fiber optic,month-to-month,69.07,239.9,electronic check,no,0-12 Months,Yes,Medium Value
C04176,70,dsl,month-to-month,64.21,4314.34,credit card,no,49-72 Months,No,Medium Value
C04177,7,dsl,two year,70.21,405.58,electronic check,yes,0-12 Months,No,Medium Value
C04178,61,no internet,month-to-month,50.75,3136.74,bank transfer,no,49-72 Months,No,Medium Value
C04179,62,fiber optic,month-to-month,76.62,4276.83,electronic check,yes,49-72 Months,No,Medium Value
C04180,4,fiber optic,month-to-month,46.9,189.88,electronic check,no,0-12 Months,Yes,Medium Value
C04181,51,dsl,month-to-month,107.75,5015.28,credit card,no,49-72 Months,No,High Value
C04182,29,fiber optic,month-to-month,46.43,1337.69,mailed check,no,25-48 Months,No,Medium Value
C04183,61,dsl,month-to-month,54.71,3717.48,electronic check,no,49-72 Months,No,Medium Value
C04184,13,fiber optic,month-to-month,48.43,579.17,electronic check,no,13-24 Months,No,Medium Value
C04185,54,dsl,one year,29.05,1392.16,electronic check,no,49-72 Months,No,Low Value
C04186,10,fiber optic,month-to-month,52.16,455.69,credit card,yes,0-12 Months,Yes,Medium Value
C04187,26,no internet,one year,82.58,2086.71,electronic check,no,25-48 Months,No,High Value
C04188,2,fiber optic,month-to-month,104.45,188.06,electronic check,yes,0-12 Months,Yes,High Value
C04189,45,fiber optic,two year,51.0,2537.43,electronic check,no,25-48 Months,No,Medium Value
C04190,11,fiber optic,month-to-month,49.87,629.62,electronic check,no,0-12 Months,Yes,Medium Value
C04191,12,dsl,month-to-month,33.33,389.56,electronic check,no,0-12 Months,No,Low Value
C04192,36,dsl,one year,59.55,2207.9,credit card,no,25-48 Months,No,Medium Value
C04193,4,fiber optic,two year,33.44,147.44,electronic check,no,0-12 Months,No,Low Value
C04194,55,fiber optic,one year,53.45,2667.94,mailed check,no,49-72 Months,No,Medium Value
C04195,62,fiber optic,two year,49.33,2759.17,credit card,no,49-72 Months,No,Medium Value
C04196,23,dsl,month-to-month,36.83,900.19,unknown,no,13-24 Months,No,Low Value
C04197,46,dsl,month-to-month,76.65,3075.41,credit card,no,25-48 Months,No,Medium Value
C04198,31,fiber optic,month-to-month,103.74,3412.67,mailed check,yes,25-48 Months,No,High Value
C04199,36,fiber optic,month-to-month,67.8,2572.45,electronic check,yes,25-48 Months,No,Medium Value
C04200,5,dsl,one year,81.53,404.47,credit card,no,0-12 Months,No,High Value
C04201,56,fiber optic,month-to-month,92.52,4538.75,bank transfer,yes,49-72 Months,No,High Value
C04202,15,dsl,one year,64.46,939.66,credit card,no,13-24 Months,No,Medium Value
C04203,70,dsl,two year,49.04,3359.5,credit card,no,49-72 Months,No,Medium Value
C04204,40,no internet,month-to-month,90.67,4085.2,bank transfer,no,25-48 Months,No,High Value
C04205,71,no internet,one year,72.42,4389.88,mailed check,no,49-72 Months,No,Medium Value
C04206,3,dsl,one year,53.29,148.83,mailed check,no,0-12 Months,No,Medium Value
C04207,31,fiber optic,one year,86.8,3029.05,credit card,no,25-48 Months,No,High Value
C04208,59,no internet,month-to-month,54.17,3226.34,credit card,no,49-72 Months,No,Medium Value
C04209,50,dsl,month-to-month,43.94,1991.07,mailed check,no,49-72 Months,No,Medium Value
C04210,24,fiber optic,month-to-month,63.63,1581.82,credit card,yes,13-24 Months,No,Medium Value
C04211,7,no internet,one year,59.28,353.34,bank transfer,no,0-12 Months,No,Medium Value
C04212,19,dsl,month-to-month,104.96,1967.42,electronic check,no,13-24 Months,No,High Value
C04213,35,dsl,one year,64.66,2031.08,bank transfer,no,25-48 Months,No,Medium Value
C04214,71,fiber optic,month-to-month,38.4,2333.66,credit card,yes,49-72 Months,No,Low Value
C04215,55,no internet,one year,90.87,4854.65,credit card,no,49-72 Months,No,High Value
C04216,21,dsl,month-to-month,54.82,1038.71,mailed check,yes,13-24 Months,No,Medium Value
C04217,36,dsl,one year,71.9,2374.68,electronic check,no,25-48 Months,No,Medium Value
C04218,56,dsl,one year,112.07,6588.47,credit card,no,49-72 Months,No,High Value
C04219,58,dsl,month-to-month,104.6,6682.27,electronic check,no,49-72 Months,No,High Value
C04220,18,fiber optic,one year,25.48,444.86,unknown,no,13-24 Months,No,Low Value
C04221,68,fiber optic,month-to-month,66.7,4686.63,electronic check,yes,49-72 Months,No,Medium Value
C04222,25,dsl,one year,28.3,662.62,bank transfer,no,25-48 Months,No,Low Value
C04223,56,fiber optic,month-to-month,94.83,5310.48,unknown,no,49-72 Months,No,High Value
C04224,64,fiber optic,month-to-month,70.21,3045.85,electronic check,yes,49-72 Months,No,Medium Value
C04225,8,dsl,month-to-month,92.66,813.35,electronic check,yes,0-12 Months,No,High Value
C04226,32,dsl,month-to-month,62.2,2214.14,bank transfer,no,25-48 Months,No,Medium Value
C04227,30,fiber optic,two year,35.38,943.5,credit card,no,25-48 Months,No,Low Value
C04228,65,dsl,month-to-month,97.17,6171.84,electronic check,no,49-72 Months,No,High Value
C04229,61,fiber optic,month-to-month,26.08,1789.4,bank transfer,no,49-72 Months,No,Low Value
C04230,52,fiber optic,month-to-month,48.3,2638.62,electronic check,yes,49-72 Months,No,Medium Value
C04231,14,fiber optic,month-to-month,48.77,692.62,bank transfer,no,13-24 Months,No,Medium Value
